source,category,subcategory,label,era,updated_on,image,name,notes,line_type,image_type,author,license,gauge
MLG Traffic,EMU,TER 2N NG,Z 24500,5b,20200927,images/SNCF/AE/Z24500_T2BLor_Z3,Z24500_T2BLor_Z3,TER Metrolor livery. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,TER 2N NG,Z 24500,5b,20200927,images/SNCF/AE/Z24500_T2BLor_Z1,Z24500_T2BLor_Z1,TER Metrolor livery. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,TER 2N NG,Z 24500,5b,20200927,images/SNCF/AE/Z24500_T2BLor_Z5,Z24500_T2BLor_Z5,TER Metrolor livery. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,TER 2N NG,Z 24500,6,20200927,images/SNCF/AE/Z24500_T2BILor_Z5,Z24500_T2BILor_Z5,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,TER 2N NG,Z 24500,6,20200927,images/SNCF/AE/Z24500_T2BILor_Z1,Z24500_T2BILor_Z1,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,TER 2N NG,Z 24500,6,20200927,images/SNCF/AE/Z24500_T2BILor_Z3,Z24500_T2BILor_Z3,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,RGP,X 2700,5a,20071230,images/SNCF/AD/XR7700RG_T1JLor,XR7700RG_T1JLor,Refurbished RGP1. They leaved Région Lorraine in 1991. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,RGP,X 2700,5a,20071230,images/SNCF/AD/X2700RG_T1JLor,X2700RG_T1JLor,Refurbished RGP1. They leaved Région Lorraine in 1991. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,EAD,X 4750 heavily refurbished,"5a,5b",20060514,images/SNCF/AD/X4750_RG_T1JLor1,X4750_RG_T1JLor1,"11 units : X 4785 to 88 refurbished, X 4797 to 4803 former RAP. Yellow TER livery. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,EAD,X 4750 heavily refurbished,5b,20060514,images/SNCF/AD/X4750_RG_T1JLor2,X4750_RG_T1JLor2,Metrolor design. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,EAD,X 4750 heavily refurbished,5b,20060514,images/SNCF/AD/X4750_RG_T1JLor3,X4750_RG_T1JLor3,Metrolor design. Current class logos. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,EAD,X 4750 heavily refurbished,6,20200927,images/SNCF/AD/X4750_RG_T1JILor3,X4750_RG_T1JILor3,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,EAD,X 4750 heavily refurbished,5b,20060514,images/SNCF/AD/X4750_RG_T1BLor,X4750_RG_T1BLor,"Metrolor design (exceptionnaly on a blue basis) for some X 4750 ""SNCF"". http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,EAD,X 4750 heavily refurbished,6,20200927,images/SNCF/AD/X4750_RG_T1BILor,X4750_RG_T1BILor,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,EAD,X 4750 heavily refurbished,5b,20060514,images/SNCF/AD/X4750_RGW_T2Lor,X4750_RGW_T2Lor,"With the new TER livery of Région Lorraine. Treated DMUs : X 4759, 61, 64, 66 to 68, 70, 72 and 73. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,EAD,X 4750 heavily refurbished,6,20200927,images/SNCF/AD/X4750_RGW_T2ILor,X4750_RGW_T2ILor,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,A TER,X 73500,6,20141228,images/SNCF/AD/X73500_ExCFL_Lor,X73500_ExCFL_Lor,"Six new units since 2006, former CFL 2200. X 73813 to 818. Still in luxemburger livery, awaiting to be repainted in the TER scheme. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,A TER,X 73500,6,20141228,images/SNCF/AD/X73500_T2BLor,X73500_T2BLor,Repainted in TER Metrolor livery. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,A TER,X 73900,5b,20141228,images/SNCF/AD/X73900_T2LOR,X73900_T2LOR,"The 19 X 73900 are used on shuttle trains between France and Germany. 73911 to 13, 18 and 19 have a TER Metrolor livery. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,A TER,X 73900,6,20141228,images/SNCF/AD/X73900_T2ILOR,X73900_T2ILOR,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500 3-cars,6,20210926,images/SNCF/AM/ZGC_T2Lor_AB,ZGC_T2Lor_AB,"TER Metrolor livery, carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500 3-cars,6,20210926,images/SNCF/AM/ZRGC_T2,ZRGC_T2,"TER Metrolor livery, carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500 3-cars,6,20210926,images/SNCF/AM/ZGC_T2Lor,ZGC_T2Lor,"TER Metrolor livery, carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500 4-cars,6,20210926,images/SNCF/AM/ZGC4_T2Lor_AB,ZGC4_T2Lor_AB,"TER Metrolor livery, carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500 4-cars,6,20210926,images/SNCF/AM/ZGC4_T2Lor,ZGC4_T2Lor,"TER Metrolor livery, carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500 4-cars,6,20210926,images/SNCF/AM/XRGC_T2,XRGC_T2,"TER Metrolor livery, carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,XGC,X 76500,6,20210926,images/SNCF/AM/XGC_T2Lor,XGC_T2Lor,"TER Metrolor livery, carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,XGC,X 76500,6,20210926,images/SNCF/AM/XGC_T2Lor_AB,XGC_T2Lor_AB,"TER Metrolor livery, carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regiolis,B 84500,B 84500,6,20200329,images/SNCF/AM/Regiolis_BMXi_Lor,Regiolis_BMXi_Lor,Current Lorraine livery. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regiolis,B 84500,B 84500,6,20200329,images/SNCF/AM/Regiolis_BMXp_Lor,Regiolis_BMXp_Lor,Current Lorraine livery. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regiolis,B 84500,B 84500,6,20200329,images/SNCF/AM/Regiolis_RI4_Lor,Regiolis_RI4_Lor,Current Lorraine livery. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Line coaches,VU,A6B5tu,5b,20210328,images/SNCF/VLCorail/VU_T2BBBLor_A6B5tu,VU_T2BBBLor_A6B5tu,"Former night coach ""Cabine 8"", converted to A6B5tu. 2 units. TER Metrolor livery with low blue strip. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Line coaches,VU,A6B5tu,6,20210328,images/SNCF/VLCorail/VU_T2BIBBLor_A6B5tu,VU_T2BIBBLor_A6B5tu,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Line coaches,VU,B3t7u,5b,20210328,images/SNCF/VLCorail/VU_T2BBBLor_B3t7u,VU_T2BBBLor_B3t7u,"Former night coach ""Cabine 8"", converted to a half-open, half compartment coach (B3t7u). 6 units. TER Metrolor livery with low blue strip. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Line coaches,VU,B3t7u,6,20210328,images/SNCF/VLCorail/VU_T2BIBBLor_B3t7u,VU_T2BIBBLor_B3t7u,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIB60,RIB Metrolor,4a,20080330,images/SNCF/VBR/RIB61_Lor_AB,RIB61_Lor_AB,http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIB60,RIB Metrolor,4a,20080330,images/SNCF/VBR/RIB61_Lor_BDx,RIB61_Lor_BDx,http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIB60,RIB Metrolor,4a,20080330,images/SNCF/VBR/RIB61_Lor_B,RIB61_Lor_B,http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIB70,RIB Metrolor,"4a,4b",20080330,images/SNCF/VBR/RIB70_Lor_B,RIB70_Lor_B,http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIB70,RIB Metrolor,"4a,4b",20080330,images/SNCF/VBR/RIB70_Lor_Bx,RIB70_Lor_Bx,http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIB70,RIB Metrolor,"4a,4b",20080330,images/SNCF/VBR/RIB70_Lor_ABD,RIB70_Lor_ABD,http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO,RIO,5b,20100926,images/SNCF/VBR/RIO_T2Lor_AB,RIO_T2Lor_AB,"""Casket"" SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO,RIO,5b,20100926,images/SNCF/VBR/RIO_T2Lor_Bx,RIO_T2Lor_Bx,"""Casket"" SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO,RIO,5b,20100926,images/SNCF/VBR/RIO_T2Lor_BD,RIO_T2Lor_BD,"""Casket"" SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO,RIO,5b,20100926,images/SNCF/VBR/RIO_T2Lor_B,RIO_T2Lor_B,"""Casket"" SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO,RIO,6,20100926,images/SNCF/VBR/RIO_T2ILor_Bx,RIO_T2ILor_Bx,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO,RIO,6,20100926,images/SNCF/VBR/RIO_T2ILor_BD,RIO_T2ILor_BD,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO,RIO,6,20100926,images/SNCF/VBR/RIO_T2ILor_AB,RIO_T2ILor_AB,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO,RIO,6,20100926,images/SNCF/VBR/RIO_T2ILor_B,RIO_T2ILor_B,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,,RIO,5b,20100328,images/SNCF/VBR/RIO_T1JLor_ABD,RIO_T1JLor_ABD,One or more NPDC not refurbished 3-cars RIO trains were used in Lorraine. First generation yellow TER livery. Second Lorraine logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,,RIO,5b,20100328,images/SNCF/VBR/RIO_T1JLor_Bx,RIO_T1JLor_Bx,One or more NPDC not refurbished 3-cars RIO trains were used in Lorraine. First generation yellow TER livery. Second Lorraine logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,,RIO,5b,20100328,images/SNCF/VBR/RIO_T1JLor_B,RIO_T1JLor_B,One or more NPDC not refurbished 3-cars RIO trains were used in Lorraine. First generation yellow TER livery. Second Lorraine logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO 90,RIO 90,"5a,5b",20100328,images/SNCF/VBR/RIO90_T1JLor1_B,RIO90_T1JLor1_B,First generation yellow TER livery. Old Lorraine logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO 90,RIO 90,"5a,5b",20100328,images/SNCF/VBR/RIO90_T1JLor1_Bx,RIO90_T1JLor1_Bx,First generation yellow TER livery. Old Lorraine logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO 90,RIO 90,"5a,5b",20100328,images/SNCF/VBR/RIO90_T1JLor1_ABD,RIO90_T1JLor1_ABD,First generation yellow TER livery. Old Lorraine logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO 90,RIO 90,5b,20100328,images/SNCF/VBR/RIO90_T1JLor2_ABD,RIO90_T1JLor2_ABD,Second Lorraine logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO 90,RIO 90,5b,20100328,images/SNCF/VBR/RIO90_T1JLor2_B,RIO90_T1JLor2_B,Second Lorraine logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO 90,RIO 90,5b,20100328,images/SNCF/VBR/RIO90_T1JLor2_Bx,RIO90_T1JLor2_Bx,Second Lorraine logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO 90,RIO 90,6,20100328,images/SNCF/VBR/RIO90_T1JLor3I_Bx,RIO90_T1JLor3I_Bx,"Logo Metrolor et sigle ""carmillon"" SNCF. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO 90,RIO 90,6,20100328,images/SNCF/VBR/RIO90_T1JLor3I_ABD,RIO90_T1JLor3I_ABD,"Logo Metrolor et sigle ""carmillon"" SNCF. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RIO 90,RIO 90,6,20100328,images/SNCF/VBR/RIO90_T1JLor3I_B,RIO90_T1JLor3I_B,"Logo Metrolor et sigle ""carmillon"" SNCF. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RRR,RRR,"5a,5b",20210328,images/SNCF/VBR/RRR_T1JLor1_VX,RRR_T1JLor1_VX,"First generation yellow TER livery, with the first regional logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RRR,RRR,"5a,5b",20210328,images/SNCF/VBR/RRR_T1JLor1_VP,RRR_T1JLor1_VP,"First generation yellow TER livery, with the first regional logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RRR,RRR,"5a,5b",20210328,images/SNCF/VBR/RRR_T1JLor1_VI,RRR_T1JLor1_VI,"First generation yellow TER livery, with the first regional logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RRR,RRR,5b,20210328,images/SNCF/VBR/RRR_T1JLor2_VI,RRR_T1JLor2_VI,Second Lorraine logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RRR,RRR,5b,20210328,images/SNCF/VBR/RRR_T1JLor2_VP,RRR_T1JLor2_VP,Second Lorraine logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RRR,RRR,5b,20210328,images/SNCF/VBR/RRR_T1JLor2_VX,RRR_T1JLor2_VX,Second Lorraine logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RRR,RRR,5b,20210328,images/SNCF/VBR/RRR_T1JLor_VX,RRR_T1JLor_VX,Metrolor design on the doors. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RRR,RRR,5b,20210328,images/SNCF/VBR/RRR_T1JLor_VP,RRR_T1JLor_VP,Metrolor design on the doors. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RRR,RRR,5b,20210328,images/SNCF/VBR/RRR_T1JLor_VI,RRR_T1JLor_VI,Metrolor design on the doors. http://mlgtraffic.net/SNCF_E_REG_Lor.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RRR,RRR,6,20061008,images/VB/RRR_T2Lor_B,RRR_T2Lor_B,"Last Metrolor livery, with carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RRR,RRR,6,20061008,images/VB/RRR_T2Lor_ABD,RRR_T2Lor_ABD,"Last Metrolor livery, with carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regional coaches,RRR,RRR,6,20061008,images/VB/RRR_T2Lor_Bx,RRR_T2Lor_Bx,"Last Metrolor livery, with carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Lor.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,3 axles,First / second class,AB3yg,"3b,4a",20190331,images/DB/V/DB_AB3yg,DB_AB3yg,Kept their old numbers a long time in Era IV. http://mlgtraffic.net/DB_E_VMet.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,3 axles,First / second class,AB3yg 756,"4a,4b",20071230,images/DB/V/DB_AB3yg756,DB_AB3yg756,"Never received UIC numbers, only the old numbers were replaced under the DB logo. http://mlgtraffic.net/DB_E_VMet.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,3 axles,Second class,B3yg,"3b,4a",20190331,images/DB/V/DB_B3yg,DB_B3yg,Kept their old numbers a long time in Era IV. http://mlgtraffic.net/DB_E_VMet.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,3 axles,Second class,B3yg 761,"4a,4b",20071230,images/DB/V/DB_B3yg761,DB_B3yg761,UIC numbers. http://mlgtraffic.net/DB_E_VMet.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,3 axles,Second class / baggages,BD3yg,"3b,4a",20190331,images/DB/V/DB_BD3yg,DB_BD3yg,Kept their old numbers a long time in Era IV. http://mlgtraffic.net/DB_E_VMet.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,3 axles,Second class / baggages,BD3yg 766,"4a,4b",20071230,images/DB/V/DB_BD3yg766,DB_BD3yg766,"Never received UIC numbers, only the old numbers were replaced under the DB logo. http://mlgtraffic.net/DB_E_VMet.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,3 axles,Special,WG3yge 835,"4a,4b",20110626,images/DB/V/DB_WG3yge835,DB_WG3yge835,"8 refurbished, used in the ""Deutsche Weinstrasse"" special train. Blue / beige livery. http://mlgtraffic.net/DB_E_VMet.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,First / second class,AB4yg-55,3b,20190331,images/DB/V/DB_AB4yg55,DB_AB4yg55,"Prototype (1 unit), Pennsylvania bogies. 2 WC. http://mlgtraffic.net/DB_E_VMet.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,First / second class,AByg 501,"4a,4b",20110925,images/DB/V/DB_AByg501,DB_AByg501,"Prototype (1 unit), Pennsylvania bogies. 2 WC. Former AB4yg-55. http://mlgtraffic.net/DB_E_VMet.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,First / second class,AB4yg-57,3b,20190331,images/DB/V/DB_AB4yg57,DB_AB4yg57,"Prototypes (2 units), Minden-Deutz bogies. 2 WC. http://mlgtraffic.net/DB_E_VMet.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,First / second class,AByg 502,"4a,4b",20110925,images/DB/V/DB_AByg502,DB_AByg502,"Prototypes (2 units), Minden-Deutz bogies. 2 WC. Former AB4yg-57. http://mlgtraffic.net/DB_E_VMet.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,First / second class,AB4yg-58,3b,20190331,images/DB/V/DB_AB4yg58,DB_AB4yg58,Serial coaches. Minden-Deutz bogies. 1 WC. http://mlgtraffic.net/DB_E_VMet.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,First / second class,AByg 503-504,"4a,4b,5a",20070617,images/DB/V/DB_AByg503,DB_AByg503,Serial coaches. Minden-Deutz bogies. 1 WC. Former AB4yg-58. http://mlgtraffic.net/DB_E_VMet.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,First / second class,AByg 503,4b,20110925,images/DB/V/DB_AByg503_AZB,DB_AByg503_AZB,Allgäu-Zollern-Bahn specific livery. http://mlgtraffic.net/DB_E_VMet.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,Second class,B4yg-56,3b,20190331,images/DB/V/DB_B4yg56_WL,DB_B4yg56_WL,WL bogies. http://mlgtraffic.net/DB_E_VMet.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,Second class,Byg 514,"4a,4b,5a",20070617,images/DB/V/DB_Byg514_WL,DB_Byg514_WL,WL bogies. Former B4yg-56. http://mlgtraffic.net/DB_E_VMet.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,Second class,B4yg-56,3b,20190331,images/DB/V/DB_B4yg56_PY,DB_B4yg56_PY,Pennsylvania bogies. http://mlgtraffic.net/DB_E_VMet.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,Second class,Byg 514,"4a,4b,5a",20070617,images/DB/V/DB_Byg514_PY,DB_Byg514_PY,Pennsylvania bogies. Former B4yg-56. http://mlgtraffic.net/DB_E_VMet.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,Second class,B4yg-58,3b,20190331,images/DB/V/DB_B4yg58,DB_B4yg58,Minden-Deutz bogies. http://mlgtraffic.net/DB_E_VMet.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,Second class,Byg 515-516,"4a,4b,5a",20070617,images/DB/V/DB_Byg515,DB_Byg515,Minden-Deutz bogies. Former B4yg-58. http://mlgtraffic.net/DB_E_VMet.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,Second class,Byg 515,4b,20110925,images/DB/V/DB_Byg515_AZB,DB_Byg515_AZB,Allgäu-Zollern-Bahn specific livery. http://mlgtraffic.net/DB_E_VMet.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,Second class,Byg 516 formerly 865,4b,20150329,images/DB/V/DB_Byg516,DB_Byg516,Former EMU trailers. Minden-Deutz bogies. Red livery. http://mlgtraffic.net/DB_E_VMet.xml,1,sides_R,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,Second class and luggages,BD4yg-56,3b,20190331,images/DB/V/DB_BD4yg56_WL,DB_BD4yg56_WL,WL bogies. http://mlgtraffic.net/DB_E_VMet.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,Second class and luggages,BDyg 531 à 533,"4a,4b,5a",20070617,images/DB/V/DB_BDyg531_WL,DB_BDyg531_WL,WL bogies. http://mlgtraffic.net/DB_E_VMet.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,Second class and luggages,BD4yg-56,3b,20190331,images/DB/V/DB_BD4yg56_PY,DB_BD4yg56_PY,Pennsylvania bogies. http://mlgtraffic.net/DB_E_VMet.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,Second class and luggages,BDyg 531 à 533,"4a,4b,5a",20070617,images/DB/V/DB_BDyg531_PY,DB_BDyg531_PY,Pennsylvania bogies. No Minden-Deutz bogies were installed on the BD coaches during the refurbishment. http://mlgtraffic.net/DB_E_VMet.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,Second class and luggages,BDyg 531/532,4b,20110925,images/DB/V/DB_BDyg531_PY_AZB,DB_BDyg531_PY_AZB,Allgäu-Zollern-Bahn specific livery. http://mlgtraffic.net/DB_E_VMet.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Bogies,Second class and luggages,BDyg 531 à 533,"4a,4b,5a",20190331,images/DB/V/DB_BDyg531_RPY,DB_BDyg531_RPY,"Pennsylvania bogies, 4 windows on luggages compartment doors. http://mlgtraffic.net/DB_E_VMet.xml",2,sides,,CC BY-NC-SA 3.0,
